2026-08-27 22:24:57 | system | INFO | None:272 | WebSocketManager initialized: max_connections=50, heartbeat_interval=30s, reconnect_attempts=5, reconnect_delay=2s
2026-08-27 22:27:34 | system | WARNING | None:1032 | Deprecated health endpoint /health called — use /v1/health, /v1/health/live, or /v1/health/ready instead
2026-08-27 22:27:34 | system | INFO | None:399 | Client connected: training-client-134694598554496 (Total: 1)
2026-08-27 22:27:34 | system | INFO | None:740 | Client disconnected: training-client-134694598554496
2026-08-27 22:27:34 | system | INFO | None:606 | Client disconnected: training-client-134694598554496 (Remaining: 0)
2026-08-27 22:27:34 | system | INFO | None:3895 | Parameters updated: {'nn_learning_rate': 0.01}
2026-08-27 22:27:34 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:34 | system | INFO | None:399 | Client connected: client-134694598541680 (Total: 1)
2026-08-27 22:27:34 | system | INFO | None:606 | Client disconnected: client-134694598541680 (Remaining: 0)
2026-08-27 22:27:34 | system | INFO | None:399 | Client connected: control-client-134694598543552 (Total: 1)
2026-08-27 22:27:34 | system | INFO | None:962 | Control command received: start (backend=demo, id=None)
2026-08-27 22:27:34 | system | DEBUG | None:764 | Broadcast message #6 to 1 clients (type: state)
2026-08-27 22:27:34 | system | INFO | None:1023 | Control client disconnected: control-client-134694598543552
2026-08-27 22:27:34 | system | INFO | None:606 | Client disconnected: control-client-134694598543552 (Remaining: 0)
2026-08-27 22:27:34 | system | INFO | None:399 | Client connected: control-client-134694598543696 (Total: 1)
2026-08-27 22:27:34 | system | INFO | None:962 | Control command received: start (backend=demo, id=None)
2026-08-27 22:27:34 | system | DEBUG | None:764 | Broadcast message #7 to 1 clients (type: state)
2026-08-27 22:27:34 | system | DEBUG | None:764 | Broadcast message #8 to 1 clients (type: metrics)
2026-08-27 22:27:34 | system | DEBUG | None:764 | Broadcast message #9 to 1 clients (type: state)
2026-08-27 22:27:34 | system | INFO | None:1023 | Control client disconnected: control-client-134694598543696
2026-08-27 22:27:34 | system | INFO | None:606 | Client disconnected: control-client-134694598543696 (Remaining: 0)
2026-08-27 22:27:34 | system | INFO | None:3895 | Parameters updated: {'nn_max_total_epochs': 100, 'nn_learning_rate': 0.01, 'nn_max_hidden_units': 10}
2026-08-27 22:27:34 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:34 | system | INFO | None:3895 | Parameters updated: {'nn_learning_rate': 0.05}
2026-08-27 22:27:34 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:34 | system | INFO | None:399 | Client connected: training-client-134694598548880 (Total: 1)
2026-08-27 22:27:34 | system | INFO | None:740 | Client disconnected: training-client-134694598548880
2026-08-27 22:27:34 | system | INFO | None:606 | Client disconnected: training-client-134694598548880 (Remaining: 0)
2026-08-27 22:27:34 | system | INFO | None:399 | Client connected: training-client-134694598550320 (Total: 1)
2026-08-27 22:27:34 | system | INFO | None:740 | Client disconnected: training-client-134694598550320
2026-08-27 22:27:34 | system | INFO | None:606 | Client disconnected: training-client-134694598550320 (Remaining: 0)
2026-08-27 22:27:34 | system | INFO | None:399 | Client connected: training-client-134694598550032 (Total: 1)
2026-08-27 22:27:34 | system | ERROR | None:743 | WebSocket error: Expecting value: line 1 column 1 (char 0)
2026-08-27 22:27:34 | system | INFO | None:606 | Client disconnected: training-client-134694598550032 (Remaining: 0)
2026-08-27 22:27:34 | system | INFO | None:399 | Client connected: control-client-134694598550464 (Total: 1)
2026-08-27 22:27:34 | system | INFO | None:962 | Control command received: start (backend=demo, id=None)
2026-08-27 22:27:34 | system | DEBUG | None:764 | Broadcast message #10 to 1 clients (type: state)
2026-08-27 22:27:34 | system | INFO | None:1023 | Control client disconnected: control-client-134694598550464
2026-08-27 22:27:34 | system | INFO | None:606 | Client disconnected: control-client-134694598550464 (Remaining: 0)
2026-08-27 22:27:34 | system | INFO | None:399 | Client connected: control-client-134694598550608 (Total: 1)
2026-08-27 22:27:34 | system | INFO | None:1023 | Control client disconnected: control-client-134694598550608
2026-08-27 22:27:34 | system | INFO | None:606 | Client disconnected: control-client-134694598550608 (Remaining: 0)
2026-08-27 22:27:34 | system | INFO | None:3895 | Parameters updated: {'nn_learning_rate': 0.01}
2026-08-27 22:27:34 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:34 | system | INFO | None:379 | Shutting down Juniper Canopy application
2026-08-27 22:27:34 | system | INFO | None:968 | Shutting down WebSocket manager
2026-08-27 22:27:34 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:34 | system | INFO | None:983 | WebSocket manager shutdown complete
2026-08-27 22:27:34 | system | INFO | None:392 | Application shutdown complete
2026-08-27 22:27:35 | system | INFO | None:219 | Dependency floor check passed (3 juniper-* floor(s) satisfied).
2026-08-27 22:27:35 | system | WARNING | None:121 | juniper-canopy is running OPEN — no API-key authentication is configured and require_auth is False, so protected routes will serve UNAUTHENTICATED. Set require_auth=True and populate the API-key secret to fail closed in a secured deployment.
2026-08-27 22:27:35 | system | INFO | None:275 | Starting Juniper Canopy application
2026-08-27 22:27:35 | system | INFO | None:276 | Settings: server=127.0.0.1:8050, demo=True
2026-08-27 22:27:35 | system | INFO | None:280 | Event loop captured for thread-safe broadcasting
2026-08-27 22:27:35 | system | DEBUG | None:282 | Event loop set for WebSocketManager
2026-08-27 22:27:35 | system | WARNING | None:318 | JuniperData unreachable at http://localhost:8100: http://localhost:8100/v1/health/live — ConnectError: All connection attempts failed
2026-08-27 22:27:35 | system | INFO | None:177 | Global training_state synced with demo defaults: LR=0.01, MaxHidden=1000, Epochs=1000000
2026-08-27 22:27:35 | system | INFO | None:351 | Backend initialized: demo
2026-08-27 22:27:35 | system | INFO | None:370 | WebSocket keepalive heartbeat started (interval=30s, channel=training)
2026-08-27 22:27:35 | system | INFO | None:374 | Application startup complete
2026-08-27 22:27:35 | system | WARNING | None:1767 | Invalid JSON in history file: NOT VALID JSON...
2026-08-27 22:27:35 | system | WARNING | None:2159 | Failed to read HDF5 attributes for /tmp/pytest-of-pcalnon/pytest-325/test_real_mode_snapshot_found0/snapshots/my_model.h5: Unable to synchronously open file (file signature not found)
2026-08-27 22:27:35 | system | DEBUG | None:2157 | h5py not available, skipping HDF5 attribute extraction
2026-08-27 22:27:35 | system | WARNING | None:2159 | Failed to read HDF5 attributes for /tmp/pytest-of-pcalnon/pytest-325/test_real_mode_h5py_read_error0/snapshots/bad_h5.h5: Unable to synchronously open file (file signature not found)
2026-08-27 22:27:35 | system | INFO | None:3032 | Saved metrics layout: alpha
2026-08-27 22:27:35 | system | INFO | None:3032 | Saved metrics layout: beta
2026-08-27 22:27:35 | system | INFO | None:3032 | Saved metrics layout: mylay
2026-08-27 22:27:35 | system | INFO | None:3032 | Saved metrics layout: new_layout
2026-08-27 22:27:35 | system | INFO | None:3032 | Saved metrics layout: to_delete
2026-08-27 22:27:35 | system | INFO | None:3067 | Deleted metrics layout: to_delete
2026-08-27 22:27:35 | system | INFO | None:379 | Shutting down Juniper Canopy application
2026-08-27 22:27:35 | system | INFO | None:968 | Shutting down WebSocket manager
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | INFO | None:983 | WebSocket manager shutdown complete
2026-08-27 22:27:35 | system | INFO | None:392 | Application shutdown complete
2026-08-27 22:27:35 | system | INFO | None:195 | Global training_state synced with cascor: status=Started, epoch=7, params=2 keys
2026-08-27 22:27:35 | system | INFO | None:219 | Dependency floor check passed (3 juniper-* floor(s) satisfied).
2026-08-27 22:27:35 | system | WARNING | None:121 | juniper-canopy is running OPEN — no API-key authentication is configured and require_auth is False, so protected routes will serve UNAUTHENTICATED. Set require_auth=True and populate the API-key secret to fail closed in a secured deployment.
2026-08-27 22:27:35 | system | INFO | None:275 | Starting Juniper Canopy application
2026-08-27 22:27:35 | system | INFO | None:276 | Settings: server=127.0.0.1:8050, demo=True
2026-08-27 22:27:35 | system | INFO | None:280 | Event loop captured for thread-safe broadcasting
2026-08-27 22:27:35 | system | DEBUG | None:282 | Event loop set for WebSocketManager
2026-08-27 22:27:35 | system | WARNING | None:318 | JuniperData unreachable at http://localhost:8100: http://localhost:8100/v1/health/live — ConnectError: All connection attempts failed
2026-08-27 22:27:35 | system | INFO | None:177 | Global training_state synced with demo defaults: LR=0.01, MaxHidden=1000, Epochs=1000000
2026-08-27 22:27:35 | system | INFO | None:351 | Backend initialized: demo
2026-08-27 22:27:35 | system | INFO | None:370 | WebSocket keepalive heartbeat started (interval=30s, channel=training)
2026-08-27 22:27:35 | system | INFO | None:374 | Application startup complete
2026-08-27 22:27:35 | system | ERROR | None:1461 | Generator 'circles' dataset load failed [error_id=80acb5b9c00c]
2026-08-27 22:27:35 | system | INFO | None:3895 | Parameters updated: {'nn_max_iterations': 9, 'nn_max_total_epochs': 40, 'nn_init_output_weights': 'zeros', 'nn_learning_rate': 0.05, 'nn_max_hidden_units': 6, 'nn_growth_convergence_threshold': 0.02, 'nn_patience': 4, 'cn_pool_size': 8, 'cn_correlation_threshold': 0.4, 'cn_candidate_learning_rate': 0.03}
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | WARNING | None:3879 | Backend parameter application failed: bad param
2026-08-27 22:27:35 | system | WARNING | None:3966 | Backend rejected dataset staging: unknown type
2026-08-27 22:27:35 | system | ERROR | None:3972 | Failed to stage dataset [error_id=dcc9e3fb0a84]
2026-08-27 22:27:35 | system | WARNING | None:3983 | Backend rejected dataset cancel: nothing staged
2026-08-27 22:27:35 | system | ERROR | None:3988 | Failed to cancel pending dataset [error_id=020d9e8b1840]
2026-08-27 22:27:35 | system | WARNING | None:4022 | Backend rejected experimental_functions read: locked
2026-08-27 22:27:35 | system | ERROR | None:4027 | Failed to read experimental_functions [error_id=f283f2dfbd10]
2026-08-27 22:27:35 | system | WARNING | None:4044 | Backend rejected experimental_functions write: policy
2026-08-27 22:27:35 | system | ERROR | None:4049 | Failed to set experimental_functions [error_id=8c8388c57be5]
2026-08-27 22:27:35 | system | WARNING | None:4088 | Backend rejected live dataset swap: in flight
2026-08-27 22:27:35 | system | ERROR | None:4093 | Failed to swap dataset live [error_id=943b3dfe873c]
2026-08-27 22:27:35 | system | WARNING | None:4114 | Backend rejected live swap cancel: no swap
2026-08-27 22:27:35 | system | ERROR | None:4119 | Failed to cancel live dataset swap [error_id=9eb8dbf4c662]
2026-08-27 22:27:35 | system | WARNING | None:4151 | Backend rejected dataset_swap events fetch: cascor down
2026-08-27 22:27:35 | system | ERROR | None:4157 | Failed to fetch dataset_swap events [error_id=2d2b20d38933]
2026-08-27 22:27:35 | system | WARNING | None:4180 | Backend rejected snapshot dataset_swap events fetch (snap-1): 404
2026-08-27 22:27:35 | system | ERROR | None:4186 | Failed to fetch snapshot dataset_swap events [error_id=e7b491ba3598, snapshot_id=snap-1]
2026-08-27 22:27:35 | system | WARNING | None:3179 | Failed to fetch worker stats from CasCor [error_id=de227e22fb8d]
2026-08-27 22:27:35 | system | WARNING | None:3235 | Failed to fetch worker list from CasCor [error_id=d43ed5b7772d]
2026-08-27 22:27:35 | system | INFO | None:379 | Shutting down Juniper Canopy application
2026-08-27 22:27:35 | system | INFO | None:968 | Shutting down WebSocket manager
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | INFO | None:983 | WebSocket manager shutdown complete
2026-08-27 22:27:35 | system | INFO | None:392 | Application shutdown complete
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: create for demo_versioned
2026-08-27 22:27:35 | system | INFO | None:2285 | Created demo snapshot: demo_versioned
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: create for snapshot_20260718T120930Z
2026-08-27 22:27:35 | system | INFO | None:2401 | Created snapshot: snapshot_20260718T120930Z at /remote/cascor/snapshots/snapshot_20260718T120930Z.h5
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: create for srv_bare
2026-08-27 22:27:35 | system | INFO | None:2401 | Created snapshot: srv_bare at /r/srv_bare.h5
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: create for local_fallback_id
2026-08-27 22:27:35 | system | INFO | None:2401 | Created snapshot: local_fallback_id at /tmp/pytest-of-pcalnon/pytest-325/test_service_create_tolerates_0/snapshots/local_fallback_id.h5
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: create for real_fallback
2026-08-27 22:27:35 | system | INFO | None:2401 | Created snapshot: real_fallback at /tmp/pytest-of-pcalnon/pytest-325/test_real_fallback_writes_meta0/snapshots/real_fallback.h5
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: restore for restore_sess
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | INFO | None:2543 | Restored from demo snapshot: restore_sess
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: restore for demo_snapshot_1
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | INFO | None:2543 | Restored from demo snapshot: demo_snapshot_1
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: restore for real_restore
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | INFO | None:2625 | Restored from snapshot: real_restore at /tmp/pytest-of-pcalnon/pytest-325/test_real_restore_fallback_rea0/snapshots/real_restore.h5
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: restore for adapter_restore
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | INFO | None:2625 | Restored from snapshot: adapter_restore at /tmp/pytest-of-pcalnon/pytest-325/test_real_restore_adapter_load0/snapshots/adapter_restore.h5
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: restore for corrupt_restore
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | INFO | None:2625 | Restored from snapshot: corrupt_restore at /tmp/pytest-of-pcalnon/pytest-325/test_real_restore_adapter_load1/snapshots/corrupt_restore.h5
2026-08-27 22:27:35 | system | DEBUG | None:2679 | snapshot_op broadcast skipped: no running loop
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: replay for snap_replay
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | ERROR | None:2717 | Failed to start replay for snap_replay: cascor down
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: replay_stopped for snap_ctl
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: resume for snap_resume
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | DEBUG | None:2214 | Logged snapshot activity: retrain for snap_retrain
2026-08-27 22:27:35 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:35 | system | INFO | None:219 | Dependency floor check passed (3 juniper-* floor(s) satisfied).
2026-08-27 22:27:35 | system | WARNING | None:121 | juniper-canopy is running OPEN — no API-key authentication is configured and require_auth is False, so protected routes will serve UNAUTHENTICATED. Set require_auth=True and populate the API-key secret to fail closed in a secured deployment.
2026-08-27 22:27:35 | system | INFO | None:275 | Starting Juniper Canopy application
2026-08-27 22:27:35 | system | INFO | None:276 | Settings: server=127.0.0.1:8050, demo=True
2026-08-27 22:27:35 | system | INFO | None:280 | Event loop captured for thread-safe broadcasting
2026-08-27 22:27:35 | system | DEBUG | None:282 | Event loop set for WebSocketManager
2026-08-27 22:27:35 | system | WARNING | None:318 | JuniperData unreachable at http://localhost:8100: http://localhost:8100/v1/health/live — ConnectError: All connection attempts failed
2026-08-27 22:27:35 | system | INFO | None:177 | Global training_state synced with demo defaults: LR=0.01, MaxHidden=1000, Epochs=1000000
2026-08-27 22:27:35 | system | INFO | None:351 | Backend initialized: demo
2026-08-27 22:27:35 | system | INFO | None:370 | WebSocket keepalive heartbeat started (interval=30s, channel=training)
2026-08-27 22:27:35 | system | INFO | None:374 | Application startup complete
2026-08-27 22:27:35 | system | INFO | None:399 | Client connected: training-client-134694754172176 (Total: 1)
2026-08-27 22:27:35 | system | INFO | None:740 | Client disconnected: training-client-134694754172176
2026-08-27 22:27:35 | system | INFO | None:606 | Client disconnected: training-client-134694754172176 (Remaining: 0)
2026-08-27 22:27:35 | system | INFO | None:399 | Client connected: training-client-134694754172464 (Total: 1)
2026-08-27 22:27:35 | system | INFO | None:740 | Client disconnected: training-client-134694754172464
2026-08-27 22:27:35 | system | INFO | None:606 | Client disconnected: training-client-134694754172464 (Remaining: 0)
2026-08-27 22:27:35 | system | INFO | None:399 | Client connected: training-client-134694754172608 (Total: 1)
2026-08-27 22:27:36 | system | INFO | None:736 | WebSocket idle timeout (0.4s), closing: training-client-134694754172608
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: training-client-134694754172608 (Remaining: 0)
2026-08-27 22:27:36 | system | INFO | None:399 | Client connected: control-client-134694754166272 (Total: 1)
2026-08-27 22:27:36 | system | INFO | None:962 | Control command received: set_params (backend=demo, id=c1)
2026-08-27 22:27:36 | system | DEBUG | None:764 | Broadcast message #11 to 1 clients (type: state)
2026-08-27 22:27:36 | system | INFO | None:1023 | Control client disconnected: control-client-134694754166272
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: control-client-134694754166272 (Remaining: 0)
2026-08-27 22:27:36 | system | INFO | None:399 | Client connected: control-client-134694754156768 (Total: 1)
2026-08-27 22:27:36 | system | INFO | None:962 | Control command received: set_params (backend=demo, id=c2)
2026-08-27 22:27:36 | system | ERROR | None:1011 | Command execution error: set_params requires a 'params' dict
2026-08-27 22:27:36 | system | INFO | None:1023 | Control client disconnected: control-client-134694754156768
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: control-client-134694754156768 (Remaining: 0)
2026-08-27 22:27:36 | system | INFO | None:399 | Client connected: control-client-134694754172176 (Total: 1)
2026-08-27 22:27:36 | system | INFO | None:1023 | Control client disconnected: control-client-134694754172176
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: control-client-134694754172176 (Remaining: 0)
2026-08-27 22:27:36 | system | INFO | None:399 | Client connected: control-client-134694754157200 (Total: 1)
2026-08-27 22:27:36 | system | INFO | None:1023 | Control client disconnected: control-client-134694754157200
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: control-client-134694754157200 (Remaining: 0)
2026-08-27 22:27:36 | system | INFO | None:399 | Client connected: control-client-134694754156624 (Total: 1)
2026-08-27 22:27:36 | system | DEBUG | None:943 | Received heartbeat pong on /ws/control
2026-08-27 22:27:36 | system | INFO | None:1023 | Control client disconnected: control-client-134694754156624
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: control-client-134694754156624 (Remaining: 0)
2026-08-27 22:27:36 | system | INFO | None:399 | Client connected: control-client-134694754171168 (Total: 1)
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: control-client-134694754171168 (Remaining: 0)
2026-08-27 22:27:36 | system | INFO | None:399 | Client connected: control-client-134694754158208 (Total: 1)
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: control-client-134694754158208 (Remaining: 0)
2026-08-27 22:27:36 | system | ERROR | None:1645 | Dataset import (url) failed [error_id=89a4c1c9a95e]
2026-08-27 22:27:36 | system | WARNING | None:121 | juniper-canopy is running OPEN — no API-key authentication is configured and require_auth is False, so protected routes will serve UNAUTHENTICATED. Set require_auth=True and populate the API-key secret to fail closed in a secured deployment.
2026-08-27 22:27:36 | system | INFO | None:275 | Starting Juniper Canopy application
2026-08-27 22:27:36 | system | INFO | None:276 | Settings: server=127.0.0.1:8050, demo=False
2026-08-27 22:27:36 | system | INFO | None:280 | Event loop captured for thread-safe broadcasting
2026-08-27 22:27:36 | system | INFO | None:302 | Auto-discovered cascor at http://found:8200 — activating service mode
2026-08-27 22:27:36 | system | INFO | None:316 | JuniperData reachable at http://localhost:8100 (1.0ms)
2026-08-27 22:27:36 | system | INFO | None:351 | Backend initialized: service
2026-08-27 22:27:36 | system | INFO | None:372 | WebSocket keepalive heartbeat disabled (heartbeat_interval=0)
2026-08-27 22:27:36 | system | INFO | None:374 | Application startup complete
2026-08-27 22:27:36 | system | INFO | None:379 | Shutting down Juniper Canopy application
2026-08-27 22:27:36 | system | INFO | None:392 | Application shutdown complete
2026-08-27 22:27:36 | system | WARNING | None:121 | juniper-canopy is running OPEN — no API-key authentication is configured and require_auth is False, so protected routes will serve UNAUTHENTICATED. Set require_auth=True and populate the API-key secret to fail closed in a secured deployment.
2026-08-27 22:27:36 | system | INFO | None:275 | Starting Juniper Canopy application
2026-08-27 22:27:36 | system | INFO | None:276 | Settings: server=127.0.0.1:8050, demo=False
2026-08-27 22:27:36 | system | INFO | None:280 | Event loop captured for thread-safe broadcasting
2026-08-27 22:27:36 | system | INFO | None:316 | JuniperData reachable at http://localhost:8100 (1.0ms)
2026-08-27 22:27:36 | system | INFO | None:326 | JuniperCascor reachable at http://cascor:8200 (1.0ms)
2026-08-27 22:27:36 | system | INFO | None:351 | Backend initialized: service
2026-08-27 22:27:36 | system | INFO | None:372 | WebSocket keepalive heartbeat disabled (heartbeat_interval=0)
2026-08-27 22:27:36 | system | INFO | None:374 | Application startup complete
2026-08-27 22:27:36 | system | INFO | None:379 | Shutting down Juniper Canopy application
2026-08-27 22:27:36 | system | INFO | None:392 | Application shutdown complete
2026-08-27 22:27:36 | system | WARNING | None:121 | juniper-canopy is running OPEN — no API-key authentication is configured and require_auth is False, so protected routes will serve UNAUTHENTICATED. Set require_auth=True and populate the API-key secret to fail closed in a secured deployment.
2026-08-27 22:27:36 | system | INFO | None:275 | Starting Juniper Canopy application
2026-08-27 22:27:36 | system | INFO | None:276 | Settings: server=127.0.0.1:8050, demo=False
2026-08-27 22:27:36 | system | INFO | None:280 | Event loop captured for thread-safe broadcasting
2026-08-27 22:27:36 | system | INFO | None:316 | JuniperData reachable at http://localhost:8100 (1.0ms)
2026-08-27 22:27:36 | system | WARNING | None:328 | JuniperCascor unreachable at http://cascor:8200 — falling back to demo mode
2026-08-27 22:27:36 | system | INFO | None:351 | Backend initialized: demo
2026-08-27 22:27:36 | system | INFO | None:372 | WebSocket keepalive heartbeat disabled (heartbeat_interval=0)
2026-08-27 22:27:36 | system | INFO | None:374 | Application startup complete
2026-08-27 22:27:36 | system | INFO | None:379 | Shutting down Juniper Canopy application
2026-08-27 22:27:36 | system | INFO | None:392 | Application shutdown complete
2026-08-27 22:27:36 | system | INFO | None:379 | Shutting down Juniper Canopy application
2026-08-27 22:27:36 | system | INFO | None:968 | Shutting down WebSocket manager
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | INFO | None:983 | WebSocket manager shutdown complete
2026-08-27 22:27:36 | system | INFO | None:392 | Application shutdown complete
2026-08-27 22:27:36 | system | WARNING | None:515 | Event loop not available for broadcasting
2026-08-27 22:27:36 | system | WARNING | None:515 | Event loop not available for broadcasting
2026-08-27 22:27:36 | system | ERROR | None:512 | Failed to schedule broadcast: Test error
2026-08-27 22:27:36 | system | INFO | None:219 | Dependency floor check passed (3 juniper-* floor(s) satisfied).
2026-08-27 22:27:36 | system | WARNING | None:121 | juniper-canopy is running OPEN — no API-key authentication is configured and require_auth is False, so protected routes will serve UNAUTHENTICATED. Set require_auth=True and populate the API-key secret to fail closed in a secured deployment.
2026-08-27 22:27:36 | system | INFO | None:275 | Starting Juniper Canopy application
2026-08-27 22:27:36 | system | INFO | None:276 | Settings: server=127.0.0.1:8050, demo=True
2026-08-27 22:27:36 | system | INFO | None:280 | Event loop captured for thread-safe broadcasting
2026-08-27 22:27:36 | system | DEBUG | None:282 | Event loop set for WebSocketManager
2026-08-27 22:27:36 | system | WARNING | None:318 | JuniperData unreachable at http://localhost:8100: http://localhost:8100/v1/health/live — ConnectError: All connection attempts failed
2026-08-27 22:27:36 | system | INFO | None:177 | Global training_state synced with demo defaults: LR=0.01, MaxHidden=1000, Epochs=1000000
2026-08-27 22:27:36 | system | INFO | None:351 | Backend initialized: demo
2026-08-27 22:27:36 | system | INFO | None:370 | WebSocket keepalive heartbeat started (interval=30s, channel=training)
2026-08-27 22:27:36 | system | INFO | None:374 | Application startup complete
2026-08-27 22:27:36 | system | INFO | None:399 | Client connected: training-client-134694543996208 (Total: 1)
2026-08-27 22:27:36 | system | INFO | None:740 | Client disconnected: training-client-134694543996208
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: training-client-134694543996208 (Remaining: 0)
2026-08-27 22:27:36 | system | INFO | None:399 | Client connected: control-client-134694543994624 (Total: 1)
2026-08-27 22:27:36 | system | INFO | None:1023 | Control client disconnected: control-client-134694543994624
2026-08-27 22:27:36 | system | INFO | None:606 | Client disconnected: control-client-134694543994624 (Remaining: 0)
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | INFO | None:3895 | Parameters updated: {'nn_learning_rate': 0.05}
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | INFO | None:3895 | Parameters updated: {'nn_max_hidden_units': 15}
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | INFO | None:3895 | Parameters updated: {'nn_max_total_epochs': 500}
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | INFO | None:3895 | Parameters updated: {'nn_max_total_epochs': 300, 'nn_learning_rate': 0.02, 'nn_max_hidden_units': 20}
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | DEBUG | None:2214 | Logged snapshot activity: create for snapshot_20260828_032736
2026-08-27 22:27:36 | system | INFO | None:2285 | Created demo snapshot: snapshot_20260828_032736
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | WARNING | None:1032 | Deprecated health endpoint /health called — use /v1/health, /v1/health/live, or /v1/health/ready instead
2026-08-27 22:27:36 | system | WARNING | None:1032 | Deprecated health endpoint /api/health called — use /v1/health, /v1/health/live, or /v1/health/ready instead
2026-08-27 22:27:36 | system | DEBUG | None:157 | WebSocket keepalive ping failed: boom
2026-08-27 22:27:36 | system | DEBUG | None:157 | WebSocket keepalive ping failed: boom
2026-08-27 22:27:36 | system | DEBUG | None:157 | WebSocket keepalive ping failed: boom
2026-08-27 22:27:36 | system | DEBUG | None:157 | WebSocket keepalive ping failed: boom
2026-08-27 22:27:36 | system | INFO | None:379 | Shutting down Juniper Canopy application
2026-08-27 22:27:36 | system | INFO | None:968 | Shutting down WebSocket manager
2026-08-27 22:27:36 | system | DEBUG | None:702 | No active connections for broadcast
2026-08-27 22:27:36 | system | INFO | None:983 | WebSocket manager shutdown complete
2026-08-27 22:27:36 | system | INFO | None:392 | Application shutdown complete
